time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-14:29,4.5,"3,170","6,420","8,150",0,0,0.0000
2021/01/20-14:30,4.8,"3,382","6,727","8,497",0,0,0.0000
2021/01/20-14:31,4.1,"3,055","6,188","7,869",0,0,0.0000
2021/01/20-14:32,3.5,"2,597","5,553","7,159",0,0,0.0000
2021/01/20-14:33,3.8,"2,785","5,836","7,483",0,0,0.0000
2021/01/20-14:34,4.2,"2,981","6,127","7,814",0,0,0.0000
2021/01/20-14:35,4.5,"3,184","6,426","8,152",0,0,0.0000
2021/01/20-14:36,3.7,"2,803","5,806","7,433",0,0,0.0000
2021/01/20-14:37,4.0,"2,995","6,093","7,760",0,0,0.0000
2021/01/20-14:38,4.3,"3,194","6,388","8,094",0,0,0.0000
2021/01/20-14:39,4.6,"3,316","6,548","8,271",0,0,0.0000
2021/01/20-14:40,4.9,"3,522","6,845","8,606",0,0,0.0000
2021/01/20-14:41,4.0,"3,125","6,193","7,847",0,0,0.0000
2021/01/20-14:42,3.8,"2,968","5,997","7,635",0,0,0.0000
2021/01/20-14:43,4.1,"3,157","6,277","7,953",0,0,0.0000
2021/01/20-14:44,4.4,"3,354","6,565","8,279",0,0,0.0000
2021/01/20-14:45,4.7,"3,559","6,860","8,612",0,0,0.0000
2021/01/20-14:46,4.0,"3,205","6,273","7,927",0,0,0.0000
2021/01/20-14:47,2.6,"1,685","4,324","5,799",0,0,0.0000
2021/01/20-14:48,2.9,"1,843","4,573","6,086",0,0,0.0000
2021/01/20-14:49,3.2,"2,008","4,830","6,380",0,0,0.0000
2021/01/20-14:50,3.2,"2,049","4,816","6,327",0,0,0.0000
2021/01/20-14:51,2.6,"1,773","4,367","5,806",0,0,0.0000
2021/01/20-14:52,2.9,"1,923","4,599","6,072",0,0,0.0000
2021/01/20-14:53,3.2,"2,086","4,848","6,358",0,0,0.0000
2021/01/20-14:54,3.5,"2,260","5,114","6,661",0,0,0.0000
2021/01/20-14:55,3.8,"2,442","5,386","6,972",0,0,0.0000
2021/01/20-14:56,2.7,"1,776","4,387","5,834",0,0,0.0000
2021/01/20-14:57,2.6,"1,704","4,272","5,700",0,0,0.0000
2021/01/20-14:58,2.8,"1,863","4,522","5,988",0,0,0.0000
