time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-17:20,13.2,"222,742","458,823","585,202",117,117,1.0000
2021/01/20-17:21,12.2,"209,659","438,475","561,808",115,115,1.0000
2021/01/20-17:22,13.0,"222,163","456,853","582,648",116,116,1.0000
2021/01/20-17:23,12.4,"214,226","443,970","567,691",117,117,1.0000
2021/01/20-17:24,13.2,"226,805","462,422","588,606",117,117,1.0000
2021/01/20-17:25,14.0,"239,857","481,348","609,995",117,117,1.0000
2021/01/20-17:26,11.9,"206,026","432,009","554,153",115,115,1.0000
2021/01/20-17:27,12.7,"218,322","450,178","574,786",115,115,1.0000
2021/01/20-17:28,11.2,"197,115","418,358","538,515",116,116,1.0000
2021/01/20-17:29,12.0,"209,136","436,304","558,946",117,117,1.0000
2021/01/20-17:30,12.8,"221,462","454,503","579,607",117,117,1.0000
2021/01/20-17:31,10.9,"187,340","405,852","524,864",115,115,1.0000
2021/01/20-17:32,11.7,"199,029","423,466","544,963",115,115,1.0000
2021/01/20-17:33,11.3,"195,038","417,157","537,682",116,116,1.0000
2021/01/20-17:34,12.1,"207,015","435,007","557,994",116,116,1.0000
2021/01/20-17:35,12.9,"219,283","453,045","578,452",116,116,1.0000
2021/01/20-17:36,11.0,"192,924","412,416","531,838",114,114,1.0000
2021/01/20-17:37,11.8,"204,565","429,826","551,669",115,115,1.0000
2021/01/20-17:38,10.8,"189,916","407,811","526,563",115,115,1.0000
2021/01/20-17:39,11.5,"201,383","424,996","546,147",115,115,1.0000
2021/01/20-17:40,12.3,"213,220","442,500","566,027",115,115,1.0000
2021/01/20-17:41,11.1,"197,461","417,983","537,837",114,114,1.0000
2021/01/20-17:42,11.9,"209,102","435,343","557,595",114,114,1.0000
2021/01/20-17:43,11.3,"202,276","424,446","544,992",115,115,1.0000
2021/01/20-17:44,12.1,"214,071","441,960","564,904",115,115,1.0000
2021/01/20-17:45,12.9,"226,438","460,098","585,461",115,115,1.0000
2021/01/20-17:46,11.1,"186,454","406,564","526,246",114,114,1.0000
