time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-14:58,2.6,"3,437","8,052","10,578",0,0,0.0000
2021/01/20-14:59,2.9,"3,726","8,493","11,082",0,0,0.0000
2021/01/20-15:00,3.1,"4,028","8,946","11,599",0,0,0.0000
2021/01/20-15:01,2.5,"3,277","7,810","10,302",0,0,0.0000
2021/01/20-15:02,2.7,"3,547","8,223","10,774",0,0,0.0000
2021/01/20-15:03,3.0,"3,842","8,669","11,284",0,0,0.0000
2021/01/20-15:04,3.2,"4,148","9,127","11,806",0,0,0.0000
2021/01/20-15:05,3.5,"4,467","9,597","12,339",0,0,0.0000
2021/01/20-15:06,3.2,"4,064","9,008","11,673",0,0,0.0000
2021/01/20-15:07,3.4,"4,374","9,465","12,191",0,0,0.0000
2021/01/20-15:08,3.6,"4,702","9,944","12,734",0,0,0.0000
2021/01/20-15:09,3.9,"5,042","10,436","13,289",0,0,0.0000
2021/01/20-15:10,4.1,"5,399","10,949","13,867",0,0,0.0000
2021/01/20-15:11,3.6,"4,832","10,066","12,852",0,0,0.0000
2021/01/20-15:12,2.9,"3,839","8,619","11,214",0,0,0.0000
2021/01/20-15:13,3.1,"4,146","9,082","11,742",0,0,0.0000
2021/01/20-15:14,3.4,"4,466","9,557","12,283",0,0,0.0000
2021/01/20-15:15,3.6,"4,799","10,046","12,837",0,0,0.0000
2021/01/20-15:16,3.5,"4,721","9,886","12,643",0,0,0.0000
2021/01/20-15:17,3.8,"5,060","10,380","13,202",0,0,0.0000
2021/01/20-15:18,4.0,"5,411","10,887","13,774",0,0,0.0000
2021/01/20-15:19,4.3,"5,774","11,406","14,359",0,0,0.0000
2021/01/20-15:20,4.5,"6,032","11,683","14,628",0,0,0.0000
2021/01/20-15:21,4.0,"5,472","10,773","13,571",0,0,0.0000
2021/01/20-15:22,4.2,"5,828","11,284","14,148",0,0,0.0000
2021/01/20-15:23,4.5,"6,196","11,809","14,737",0,0,0.0000
2021/01/20-15:24,4.7,"6,577","12,345","15,339",0,0,0.0000
2021/01/20-15:25,5.0,"6,971","12,895","15,954",0,0,0.0000
2021/01/20-15:26,4.4,"6,315","11,884","14,794",0,0,0.0000
2021/01/20-15:27,2.3,"2,893","7,270","9,696",0,0,0.0000
2021/01/20-15:28,2.6,"3,167","7,700","10,192",0,0,0.0000
2021/01/20-15:29,2.8,"3,455","8,143","10,701",0,0,0.0000
2021/01/20-15:30,3.1,"3,755","8,599","11,222",0,0,0.0000
2021/01/20-15:31,2.4,"2,915","7,318","9,756",0,0,0.0000
2021/01/20-15:32,2.5,"3,087","7,590","10,069",0,0,0.0000
2021/01/20-15:33,2.8,"3,372","8,031","10,575",0,0,0.0000
2021/01/20-15:34,3.0,"3,670","8,484","11,094",0,0,0.0000
