time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-13:49,8.7,"7,804","12,357","14,633",0,0,0.0000
2021/01/20-13:50,9.0,"8,116","12,760","15,074",0,0,0.0000
2021/01/20-13:51,9.2,"8,436","13,170","15,523",0,0,0.0000
2021/01/20-13:52,9.4,"8,697","13,484","15,858",0,0,0.0000
2021/01/20-13:53,9.7,"9,029","13,906","16,319",0,0,0.0000
2021/01/20-13:54,10.0,"9,367","14,335","16,786",0,0,0.0000
2021/01/20-13:55,10.3,"9,713","14,772","17,261",0,0,0.0000
2021/01/20-13:56,10.6,"10,066","15,216","17,743",0,0,0.0000
2021/01/20-13:57,10.9,"10,427","15,668","18,233",0,0,0.0000
2021/01/20-13:58,6.7,"5,773","9,720","11,742",0,0,0.0000
2021/01/20-13:59,7.0,"6,037","10,074","12,135",0,0,0.0000
2021/01/20-14:00,7.3,"6,308","10,436","12,535",0,0,0.0000
2021/01/20-14:01,7.6,"6,586","10,805","12,942",0,0,0.0000
2021/01/20-14:02,7.9,"6,871","11,182","13,357",0,0,0.0000
2021/01/20-14:03,8.2,"7,164","11,565","13,778",0,0,0.0000
2021/01/20-14:04,8.3,"7,371","11,811","14,040",0,0,0.0000
2021/01/20-14:05,8.6,"7,674","12,205","14,472",0,0,0.0000
2021/01/20-14:06,8.9,"7,984","12,606","14,912",0,0,0.0000
2021/01/20-14:07,9.1,"8,284","12,983","15,322",0,0,0.0000
2021/01/20-14:08,9.4,"8,608","13,399","15,775",0,0,0.0000
2021/01/20-14:09,9.7,"8,940","13,821","16,236",0,0,0.0000
2021/01/20-14:10,10.0,"9,260","14,219","16,666",0,0,0.0000
2021/01/20-14:11,10.3,"8,476","13,151","15,463",0,0,0.0000
2021/01/20-14:12,10.5,"8,800","13,562","15,911",0,0,0.0000
2021/01/20-14:13,10.2,"8,269","12,910","15,207",0,0,0.0000
2021/01/20-14:14,10.4,"8,595","13,326","15,662",0,0,0.0000
2021/01/20-14:15,10.7,"8,928","13,751","16,124",0,0,0.0000
2021/01/20-14:16,11.0,"9,269","14,182","16,594",0,0,0.0000
2021/01/20-14:17,11.3,"9,617","14,621","17,071",0,0,0.0000
2021/01/20-14:18,11.6,"9,976","15,076","17,566",0,0,0.0000
2021/01/20-14:19,11.8,"10,303","15,472","17,991",0,0,0.0000
2021/01/20-14:20,12.2,"10,676","15,941","18,500",0,0,0.0000
2021/01/20-14:21,7.8,"5,841","10,006","12,104",0,0,0.0000
2021/01/20-14:22,8.1,"6,115","10,362","12,494",0,0,0.0000
