time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-17:41,17.5,"96,832","176,045","216,739",75,40,1.0000
2021/01/20-17:42,17.7,"99,119","178,800","219,690",74,38,1.0000
2021/01/20-17:43,18.5,"104,596","186,285","228,018",76,39,1.0000
2021/01/20-17:44,19.3,"110,235","193,932","236,507",78,40,1.0000
2021/01/20-17:45,20.1,"116,035","201,741","245,158",79,41,1.0000
2021/01/20-17:46,19.9,"116,823","202,114","245,357",76,39,1.0000
2021/01/20-17:47,17.4,"99,219","178,530","219,328",68,33,1.0000
2021/01/20-17:48,18.2,"104,640","185,959","227,600",70,35,1.0000
2021/01/20-17:49,19.0,"110,440","194,411","237,292",72,37,1.0000
2021/01/20-17:50,19.8,"116,184","202,164","245,887",74,38,1.0000
2021/01/20-17:51,20.0,"118,727","205,019","248,873",72,37,1.0000
2021/01/20-17:52,20.4,"122,667","209,962","254,237",72,37,1.0000
2021/01/20-17:53,21.2,"128,697","218,019","263,143",73,37,1.0000
2021/01/20-17:54,21.6,"131,539","221,882","267,434",73,37,1.0000
2021/01/20-17:55,22.4,"140,037","233,490","280,410",77,39,1.0000
2021/01/20-17:56,22.6,"143,729","237,752","284,912",75,38,1.0000
2021/01/20-17:57,12.2,"69,881","137,952","174,229",54,27,1.0000
2021/01/20-17:58,13.0,"74,275","144,371","181,497",58,27,1.0000
2021/01/20-17:59,13.8,"78,831","150,953","188,928",66,32,1.0000
2021/01/20-18:00,14.7,"83,551","157,698","196,523",68,31,1.0000
2021/01/20-18:01,15.1,"84,926","159,167","197,968",67,37,1.0000
2021/01/20-18:02,11.9,"64,033","130,933","166,655",66,30,1.0000
2021/01/20-18:03,12.7,"68,340","137,248","173,812",69,35,1.0000
2021/01/20-18:04,13.5,"72,808","143,725","181,131",71,35,1.0000
2021/01/20-18:05,14.3,"77,439","150,364","188,613",74,33,1.0000
2021/01/20-18:06,13.9,"75,803","147,637","185,428",69,35,1.0000
2021/01/20-18:07,14.7,"80,507","154,350","192,984",73,35,1.0000
2021/01/20-18:08,15.5,"85,374","161,225","200,701",75,37,1.0000
