time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-16:41,1.8,"1,306","3,809","5,242",0,0,0.0000
2021/01/20-16:42,2.2,"1,455","4,058","5,533",0,0,0.0000
2021/01/20-16:43,2.5,"1,613","4,316","5,832",0,0,0.0000
2021/01/20-16:44,2.8,"1,779","4,581","6,139",0,0,0.0000
2021/01/20-16:45,3.1,"1,952","4,854","6,454",0,0,0.0000
2021/01/20-16:46,2.0,"1,368","3,915","5,366",0,0,0.0000
2021/01/20-16:47,2.3,"1,521","4,168","5,661",0,0,0.0000
2021/01/20-16:48,2.6,"1,682","4,428","5,963",0,0,0.0000
2021/01/20-16:49,2.9,"1,852","4,697","6,274",0,0,0.0000
2021/01/20-16:50,3.2,"2,029","4,974","6,592",0,0,0.0000
2021/01/20-16:51,2.0,"1,374","3,926","5,379",0,0,0.0000
2021/01/20-16:52,2.3,"1,528","4,179","5,674",0,0,0.0000
2021/01/20-16:53,2.6,"1,689","4,440","5,976",0,0,0.0000
2021/01/20-16:54,2.9,"1,859","4,709","6,287",0,0,0.0000
2021/01/20-16:55,3.3,"2,036","4,986","6,606",0,0,0.0000
2021/01/20-16:56,1.9,"1,338","3,867","5,312",0,0,0.0000
2021/01/20-16:57,2.2,"1,490","4,119","5,605",0,0,0.0000
2021/01/20-16:58,2.6,"1,649","4,378","5,906",0,0,0.0000
2021/01/20-16:59,2.9,"1,817","4,645","6,215",0,0,0.0000
2021/01/20-17:00,3.2,"1,932","4,817","6,410",0,0,0.0000
2021/01/20-17:01,1.9,"1,306","3,809","5,242",0,0,0.0000
2021/01/20-17:02,2.2,"1,451","4,050","5,523",0,0,0.0000
2021/01/20-17:03,2.5,"1,604","4,298","5,811",0,0,0.0000
2021/01/20-17:04,2.8,"1,764","4,553","6,106",0,0,0.0000
2021/01/20-17:05,3.1,"1,932","4,817","6,410",0,0,0.0000
2021/01/20-17:06,2.0,"1,383","3,934","5,387",0,0,0.0000
2021/01/20-17:07,2.2,"1,470","4,010","5,442",0,0,0.0000
2021/01/20-17:08,2.5,"1,624","4,260","5,732",0,0,0.0000
2021/01/20-17:09,2.8,"1,787","4,517","6,029",0,0,0.0000
2021/01/20-17:10,3.1,"1,957","4,782","6,335",0,0,0.0000
2021/01/20-17:11,2.0,"1,351","3,817","5,219",0,0,0.0000
2021/01/20-17:12,2.3,"1,499","4,061","5,503",0,0,0.0000
2021/01/20-17:13,2.6,"1,656","4,312","5,794",0,0,0.0000
2021/01/20-17:14,2.9,"1,820","4,572","6,093",0,0,0.0000
2021/01/20-17:15,3.2,"1,991","4,839","6,400",0,0,0.0000
2021/01/20-17:16,1.8,"1,278","3,701","5,084",0,0,0.0000
2021/01/20-17:17,2.1,"1,423","3,941","5,365",0,0,0.0000
2021/01/20-17:18,2.4,"1,576","4,189","5,653",0,0,0.0000
2021/01/20-17:19,2.8,"1,736","4,445","5,948",0,0,0.0000
2021/01/20-17:20,3.1,"1,904","4,708","6,252",0,0,0.0000
2021/01/20-17:21,1.8,"1,278","3,701","5,084",0,0,0.0000
2021/01/20-17:22,2.1,"1,423","3,941","5,365",0,0,0.0000
2021/01/20-17:23,2.4,"1,604","4,298","5,811",0,0,0.0000
