time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-14:41,11.7,"100,691","213,064","273,877",45,45,1.0000
2021/01/20-14:42,12.5,"107,127","222,540","284,628",46,46,1.0000
2021/01/20-14:43,12.0,"104,347","217,802","279,069",48,48,1.0000
2021/01/20-14:44,12.8,"110,879","227,373","289,915",49,49,1.0000
2021/01/20-14:45,13.6,"117,655","237,190","301,006",49,49,1.0000
2021/01/20-14:46,11.8,"103,297","216,082","277,068",45,45,1.0000
2021/01/20-14:47,12.6,"109,775","225,600","287,860",46,46,1.0000
2021/01/20-14:48,11.5,"101,349","213,052","273,584",48,48,1.0000
2021/01/20-14:49,12.3,"107,739","222,482","284,289",49,49,1.0000
2021/01/20-14:50,13.2,"114,375","232,158","295,239",49,49,1.0000
2021/01/20-14:51,10.9,"96,647","206,135","265,738",45,45,1.0000
2021/01/20-14:52,11.8,"102,912","215,492","276,391",46,46,1.0000
2021/01/20-14:53,11.4,"100,820","212,112","272,471",48,48,1.0000
2021/01/20-14:54,12.2,"107,231","221,614","283,269",49,49,1.0000
2021/01/20-14:55,13.1,"113,891","231,365","294,317",49,49,1.0000
2021/01/20-14:56,9.5,"78,491","182,827","240,270",45,45,1.0000
2021/01/20-14:57,10.4,"84,341","191,768","250,507",46,46,1.0000
2021/01/20-14:58,9.9,"80,362","185,987","243,969",48,48,1.0000
2021/01/20-14:59,10.7,"86,316","195,031","254,311",49,49,1.0000
2021/01/20-15:00,11.5,"92,519","204,326","264,901",50,50,1.0000
2021/01/20-15:01,10.2,"83,842","190,805","249,350",45,45,1.0000
2021/01/20-15:02,11.1,"89,903","199,958","259,799",47,47,1.0000
2021/01/20-15:03,10.9,"88,405","197,739","257,277",48,48,1.0000
2021/01/20-15:04,11.7,"94,765","207,293","268,171",49,49,1.0000
2021/01/20-15:05,12.6,"101,383","217,105","279,322",50,50,1.0000
2021/01/20-15:06,11.4,"93,467","204,656","264,972",46,46,1.0000
2021/01/20-15:07,12.2,"99,977","214,359","276,015",47,47,1.0000
2021/01/20-15:08,11.4,"92,857","203,994","264,288",49,49,1.0000
2021/01/20-15:09,12.2,"99,342","213,673","275,307",50,50,1.0000
2021/01/20-15:10,13.1,"106,084","223,609","286,583",51,51,1.0000
2021/01/20-15:11,12.2,"100,510","214,687","276,256",47,47,1.0000
2021/01/20-15:12,13.0,"107,240","224,611","287,520",48,48,1.0000
2021/01/20-15:13,12.2,"101,213","215,338","276,885",49,49,1.0000
2021/01/20-15:14,13.0,"107,960","225,279","288,166",51,51,1.0000
2021/01/20-15:15,13.9,"114,964","235,477","299,703",51,51,1.0000
2021/01/20-15:16,12.9,"108,841","225,593","288,242",46,46,1.0000
2021/01/20-15:17,13.7,"115,679","235,574","299,541",48,48,1.0000
2021/01/20-15:18,12.5,"106,226","221,639","283,726",49,49,1.0000
2021/01/20-15:19,13.4,"113,113","231,772","295,220",50,50,1.0000
2021/01/20-15:20,14.3,"120,262","242,166","306,976",51,51,1.0000
2021/01/20-15:21,11.9,"101,781","215,081","276,283",47,47,1.0000
2021/01/20-15:22,12.8,"108,419","224,914","287,455",48,48,1.0000
2021/01/20-15:23,12.7,"108,551","224,634","287,002",50,50,1.0000
2021/01/20-15:24,13.6,"115,414","234,691","298,399",51,51,1.0000
2021/01/20-15:25,14.4,"122,588","245,110","310,180",52,52,1.0000
2021/01/20-15:26,11.1,"95,187","205,447","265,375",47,47,1.0000
2021/01/20-15:27,12.0,"101,654","215,161","276,449",48,48,1.0000
2021/01/20-15:28,10.8,"92,854","201,827","261,214",50,50,1.0000
