time,avg_roam_time_min,area_to_destroy_12.4min,area_to_destroy_24.8min,area_to_destroy_30.0min,missiles_remaining,mated_missiles_remaining,retaliation_prob
2021/01/20-18:12,10.6,"27,832","58,748","75,290",13,6,0.0384
2021/01/20-18:13,11.3,"29,808","61,623","78,543",14,7,0.0901
2021/01/20-18:14,12.1,"31,856","64,572","81,869",16,8,0.1730
2021/01/20-18:15,12.8,"33,976","67,593","85,268",17,10,0.4020
2021/01/20-18:16,12.8,"34,460","68,024","85,678",16,9,0.2728
2021/01/20-18:17,12.1,"33,070","65,855","83,182",14,6,0.0384
2021/01/20-18:18,12.9,"35,214","68,917","86,628",15,10,0.4020
2021/01/20-18:19,13.6,"37,432","72,053","90,149",16,9,0.2728
2021/01/20-18:20,14.3,"39,725","75,263","93,744",18,10,0.4020
2021/01/20-18:21,14.7,"41,146","77,082","95,730",18,10,0.4020
2021/01/20-18:22,15.3,"43,304","80,019","98,994",19,10,0.4020
2021/01/20-18:23,16.0,"45,783","83,433","102,800",20,11,0.5083
2021/01/20-18:24,16.8,"48,337","86,923","106,682",21,12,0.6502
2021/01/20-18:25,17.5,"50,967","90,488","110,639",22,12,0.6502
2021/01/20-18:26,18.0,"53,134","93,260","113,665",23,14,0.8230
2021/01/20-18:27,13.3,"37,700","72,009","89,975",15,8,0.1730
2021/01/20-18:28,14.1,"39,985","75,229","93,587",16,9,0.2728
2021/01/20-18:29,14.9,"42,364","78,560","97,317",18,10,0.4020
2021/01/20-18:30,15.6,"44,819","81,967","101,124",19,11,0.5083
2021/01/20-18:31,16.0,"46,587","84,255","103,629",19,12,0.6502
2021/01/20-18:32,13.4,"37,823","72,201","90,195",15,9,0.2728
2021/01/20-18:33,14.2,"40,131","75,462","93,855",16,11,0.5083
2021/01/20-18:34,14.9,"42,535","78,835","97,635",18,12,0.6502
2021/01/20-18:35,15.7,"45,017","82,286","101,493",20,13,0.7512
2021/01/20-18:36,16.3,"47,104","85,083","104,588",20,13,0.7512
2021/01/20-18:37,17.1,"49,721","88,670","108,581",22,14,0.8230
2021/01/20-18:38,17.8,"52,416","92,335","112,653",23,12,0.6502
2021/01/20-18:39,18.6,"55,190","96,078","116,802",24,13,0.7512
2021/01/20-18:40,19.4,"58,042","99,899","121,030",25,14,0.8230
2021/01/20-18:41,19.6,"59,630","101,764","123,012",25,15,0.8843
2021/01/20-18:42,17.1,"51,390","90,338","110,250",20,11,0.5083
2021/01/20-18:43,17.8,"54,085","94,003","114,321",22,12,0.6502
2021/01/20-18:44,18.6,"56,858","97,746","118,471",24,14,0.8230
2021/01/20-18:45,19.4,"59,710","101,568","122,699",24,13,0.7512
2021/01/20-18:46,19.9,"62,214","105,016","126,608",25,13,0.7512
2021/01/20-18:47,16.1,"49,804","87,863","107,465",18,11,0.5083
2021/01/20-18:48,16.9,"52,402","91,430","111,439",20,12,0.6502
2021/01/20-18:49,17.7,"55,078","95,076","115,491",21,12,0.6502
2021/01/20-18:50,18.4,"57,832","98,799","119,621",22,12,0.6502
2021/01/20-18:51,19.0,"60,299","102,299","123,617",23,13,0.7512
2021/01/20-18:52,19.1,"61,332","103,435","124,797",23,14,0.8230
2021/01/20-18:53,19.9,"64,230","107,303","129,071",23,13,0.7512
2021/01/20-18:54,20.6,"67,206","111,248","133,423",25,14,0.8230
2021/01/20-18:55,21.4,"70,260","115,272","137,854",26,15,0.8843
2021/01/20-18:56,22.0,"72,936","118,641","141,513",26,15,0.8843
2021/01/20-18:57,13.0,"37,413","71,951","90,140",14,8,0.1730
2021/01/20-18:58,13.8,"39,701","75,208","93,804",15,10,0.4020
2021/01/20-18:59,14.6,"42,067","78,543","97,546",17,11,0.5083
2021/01/20-19:00,15.3,"44,511","81,957","101,366",18,11,0.5083
2021/01/20-19:01,15.9,"46,454","84,540","104,218",19,12,0.6502
2021/01/20-19:02,13.7,"39,234","74,654","93,214",16,12,0.6502
2021/01/20-19:03,14.5,"41,593","77,983","96,949",17,12,0.6502
2021/01/20-19:04,15.3,"44,030","81,389","100,762",18,13,0.7512
2021/01/20-19:05,16.1,"46,545","84,874","104,653",21,14,0.8230
2021/01/20-19:06,16.6,"48,774","88,135","108,411",21,14,0.8230
2021/01/20-19:07,17.4,"51,425","91,755","112,438",23,15,0.8843
2021/01/20-19:08,18.2,"54,154","95,454","116,543",24,15,0.8843
2021/01/20-19:09,19.0,"56,961","99,230","120,726",26,15,0.8843
2021/01/20-19:10,19.7,"59,846","103,085","124,987",26,15,0.8843
2021/01/20-19:11,20.0,"61,188","104,705","126,723",26,15,0.8843
2021/01/20-19:12,16.7,"49,533","88,998","109,317",22,13,0.7512
2021/01/20-19:13,17.2,"51,365","91,096","111,464",23,11,0.5083
2021/01/20-19:14,17.9,"54,053","94,737","115,504",24,13,0.7512
2021/01/20-19:15,18.7,"56,819","98,455","119,621",25,13,0.7512
2021/01/20-19:16,19.2,"58,193","99,749","120,818",24,12,0.6502
2021/01/20-19:17,15.0,"43,009","79,285","98,139",18,11,0.5083
2021/01/20-19:18,15.7,"45,445","82,673","101,926",19,10,0.4020
2021/01/20-19:19,16.5,"47,957","86,137","105,790",20,12,0.6502
2021/01/20-19:20,17.2,"50,547","89,679","109,731",21,12,0.6502
2021/01/20-19:21,17.8,"52,670","92,495","112,838",22,12,0.6502
2021/01/20-19:22,17.7,"52,753","91,996","112,031",21,11,0.5083
2021/01/20-19:23,18.5,"55,454","95,649","116,083",22,12,0.6502
2021/01/20-19:24,19.3,"58,232","99,379","120,213",23,11,0.5083
2021/01/20-19:25,20.0,"61,086","103,186","124,419",24,13,0.7512
2021/01/20-19:26,20.7,"63,904","106,887","128,490",25,13,0.7512
2021/01/20-19:27,14.3,"43,119","78,657","97,138",15,9,0.2728
2021/01/20-19:28,15.1,"45,521","82,012","100,892",16,10,0.4020
2021/01/20-19:29,15.9,"48,109","85,873","105,352",18,11,0.5083
2021/01/20-19:30,16.6,"50,665","89,381","109,259",19,12,0.6502
2021/01/20-19:31,17.0,"52,434","91,636","111,717",19,12,0.6502
2021/01/20-19:32,14.0,"41,258","76,737","95,257",15,10,0.4020
2021/01/20-19:33,14.8,"43,629","80,060","98,980",17,11,0.5083
2021/01/20-19:34,15.6,"46,077","83,461","102,780",18,12,0.6502
2021/01/20-19:35,16.3,"48,603","86,938","106,657",20,12,0.6502
2021/01/20-19:36,17.0,"51,059","90,260","110,341",21,13,0.7512
2021/01/20-19:37,17.8,"53,857","94,350","115,037",23,13,0.7512
2021/01/20-19:38,18.3,"56,020","96,867","117,638",23,13,0.7512
2021/01/20-19:39,19.1,"58,825","100,623","121,794",25,14,0.8230
2021/01/20-19:40,19.9,"61,706","104,457","126,026",25,14,0.8230
2021/01/20-19:41,20.0,"63,054","105,996","127,645",25,14,0.8230
2021/01/20-19:42,17.5,"54,598","93,910","113,974",20,11,0.5083
2021/01/20-19:43,18.2,"57,287","97,534","117,990",22,12,0.6502
2021/01/20-19:44,19.0,"60,051","101,233","122,081",23,12,0.6502
2021/01/20-19:45,19.7,"62,890","105,007","126,247",24,14,0.8230
2021/01/20-19:46,20.2,"65,186","107,892","129,379",25,14,0.8230
2021/01/20-19:47,15.9,"50,212","87,942","107,406",18,10,0.4020
2021/01/20-19:48,16.7,"52,747","91,412","111,268",19,11,0.5083
2021/01/20-19:49,17.4,"55,357","94,957","115,205",20,12,0.6502
2021/01/20-19:50,18.2,"58,043","98,578","119,218",21,12,0.6502
2021/01/20-19:51,18.8,"60,513","101,809","122,769",22,13,0.7512
2021/01/20-19:52,19.3,"62,736","104,639","125,853",23,13,0.7512
2021/01/20-19:53,20.0,"65,608","108,445","130,051",24,14,0.8230
2021/01/20-19:54,20.8,"68,555","112,327","134,325",25,14,0.8230
2021/01/20-19:55,21.1,"70,181","114,300","136,443",25,14,0.8230
2021/01/20-19:56,21.3,"71,925","116,407","138,703",24,14,0.8230
2021/01/20-19:57,13.8,"43,254","78,283","96,614",13,7,0.0901
2021/01/20-19:58,14.1,"44,194","79,281","97,574",13,8,0.1730
2021/01/20-19:59,14.8,"46,524","82,529","101,206",15,10,0.4020
2021/01/20-20:00,15.5,"48,945","85,886","104,955",16,9,0.2728
2021/01/20-20:01,15.9,"50,575","87,966","107,224",16,11,0.5083
2021/01/20-20:02,12.2,"34,556","67,341","84,667",12,7,0.0901
2021/01/20-20:03,13.0,"36,718","70,438","88,157",13,8,0.1730
2021/01/20-20:04,13.7,"38,955","73,611","91,721",14,8,0.1730
2021/01/20-20:05,14.5,"41,269","76,859","95,361",17,8,0.1730
2021/01/20-20:06,15.1,"43,365","79,717","98,539",18,9,0.2728
2021/01/20-20:07,15.8,"45,815","83,102","102,316",19,10,0.4020
2021/01/20-20:08,16.6,"48,358","86,597","106,211",20,11,0.5083
2021/01/20-20:09,17.3,"50,978","90,170","110,183",22,11,0.5083
2021/01/20-20:10,17.6,"52,280","91,834","112,000",22,11,0.5083
2021/01/20-20:11,18.4,"54,988","95,478","116,035",24,12,0.6502
2021/01/20-20:12,16.2,"46,721","84,510","103,935",21,11,0.5083
2021/01/20-20:13,17.0,"49,287","88,011","107,828",23,11,0.5083
2021/01/20-20:14,17.7,"51,928","91,587","111,796",24,11,0.5083
2021/01/20-20:15,18.5,"54,645","95,239","115,840",25,12,0.6502
2021/01/20-20:16,18.7,"56,241","97,164","117,903",25,14,0.8230
2021/01/20-20:17,14.1,"39,615","74,720","93,020",18,9,0.2728
2021/01/20-20:18,14.8,"41,982","78,040","96,739",19,10,0.4020
2021/01/20-20:19,15.6,"44,427","81,436","100,535",20,10,0.4020
2021/01/20-20:20,16.4,"46,948","84,910","104,407",21,11,0.5083
2021/01/20-20:21,16.7,"48,429","87,146","107,024",21,12,0.6502
2021/01/20-20:22,17.0,"49,803","88,866","108,889",22,13,0.7512
2021/01/20-20:23,17.8,"52,464","92,479","112,902",23,14,0.8230
2021/01/20-20:24,18.5,"55,201","96,169","116,990",24,15,0.8843
2021/01/20-20:25,19.3,"58,124","100,365","121,786",25,15,0.8843
2021/01/20-20:26,19.9,"60,787","103,842","125,604",25,14,0.8230
2021/01/20-20:27,12.2,"34,154","67,531","85,234",12,8,0.1730
2021/01/20-20:28,12.9,"36,330","70,660","88,762",14,10,0.4020
2021/01/20-20:29,13.7,"38,583","73,865","92,366",15,11,0.5083
2021/01/20-20:30,14.5,"40,913","77,147","96,048",17,12,0.6502
2021/01/20-20:31,15.0,"42,740","79,597","98,759",17,12,0.6502
2021/01/20-20:32,11.6,"31,511","64,500","82,104",13,8,0.1730
2021/01/20-20:33,12.4,"33,738","68,002","86,204",15,11,0.5083
2021/01/20-20:34,13.1,"35,933","71,149","89,751",16,9,0.2728
2021/01/20-20:35,13.9,"38,206","74,374","93,375",18,11,0.5083
2021/01/20-20:36,14.4,"39,913","76,704","95,966",18,10,0.4020
2021/01/20-20:37,15.2,"42,312","80,056","99,718",21,12,0.6502
2021/01/20-20:38,15.9,"44,788","83,484","103,545",22,12,0.6502
2021/01/20-20:39,16.7,"47,341","86,990","107,450",24,15,0.8843
2021/01/20-20:40,17.4,"49,282","89,232","109,754",24,14,0.8230
2021/01/20-20:41,17.9,"51,076","91,562","112,310",25,14,0.8230
2021/01/20-20:42,15.3,"41,459","79,064","98,668",22,10,0.4020
2021/01/20-20:43,16.1,"43,924","82,481","102,484",23,13,0.7512
2021/01/20-20:44,16.8,"46,466","85,975","106,378",25,14,0.8230
2021/01/20-20:45,17.6,"49,084","89,546","110,348",26,14,0.8230
2021/01/20-20:46,18.2,"51,237","92,392","113,484",26,14,0.8230
2021/01/20-20:47,14.3,"38,599","74,992","94,088",19,10,0.4020
2021/01/20-20:48,15.1,"40,967","78,312","97,807",20,10,0.4020
2021/01/20-20:49,15.9,"43,411","81,709","101,602",22,11,0.5083
2021/01/20-20:50,16.6,"45,932","85,182","105,475",23,12,0.6502
2021/01/20-20:51,17.0,"47,410","87,092","107,567",23,13,0.7512
2021/01/20-20:52,17.5,"49,487","89,828","110,579",24,13,0.7512
2021/01/20-20:53,18.3,"52,191","93,502","114,659",25,14,0.8230
2021/01/20-20:54,19.1,"53,833","95,306","116,467",25,13,0.7512
2021/01/20-20:55,19.8,"55,132","96,646","117,762",25,16,0.9363
2021/01/20-20:56,20.2,"57,057","99,108","120,449",25,15,0.8843
2021/01/20-20:57,13.7,"37,548","72,241","90,495",14,8,0.1730
2021/01/20-20:58,14.4,"39,830","75,475","94,129",15,9,0.2728
2021/01/20-20:59,15.2,"42,189","78,786","97,840",17,10,0.4020
2021/01/20-21:00,16.0,"44,625","82,174","101,627",19,12,0.6502
2021/01/20-21:01,16.6,"46,845","85,174","104,954",19,12,0.6502
2021/01/20-21:02,13.6,"38,082","73,122","91,522",15,8,0.1730
2021/01/20-21:03,14.3,"40,411","76,419","95,226",17,9,0.2728
2021/01/20-21:04,15.1,"42,835","79,831","99,051",18,10,0.4020
2021/01/20-21:05,15.9,"45,339","83,322","102,956",20,12,0.6502
2021/01/20-21:06,16.7,"47,922","86,892","106,940",21,11,0.5083
2021/01/20-21:07,16.7,"47,318","85,983","105,839",22,13,0.7512
2021/01/20-21:08,17.5,"50,073","90,029","110,491",23,13,0.7512
2021/01/20-21:09,18.3,"52,798","93,724","114,592",25,13,0.7512
2021/01/20-21:10,19.1,"55,600","97,496","118,771",26,13,0.7512
2021/01/20-21:11,19.4,"57,415","99,778","121,249",26,14,0.8230
2021/01/20-21:12,17.3,"50,799","90,565","110,947",23,13,0.7512
2021/01/20-21:13,18.1,"53,526","94,279","115,075",24,13,0.7512
2021/01/20-21:14,18.9,"56,333","98,073","119,283",26,13,0.7512
2021/01/20-21:15,19.7,"59,220","101,947","123,570",27,16,0.9363
2021/01/20-21:16,20.4,"61,894","105,435","127,399",27,14,0.8230
2021/01/20-21:17,17.0,"50,935","90,268","110,469",21,12,0.6502
2021/01/20-21:18,17.8,"53,628","93,948","114,562",22,11,0.5083
2021/01/20-21:19,18.6,"56,400","97,707","118,735",23,13,0.7512
2021/01/20-21:20,19.4,"59,251","101,545","122,987",25,14,0.8230
2021/01/20-21:21,19.0,"58,512","100,339","121,584",23,14,0.8230
2021/01/20-21:22,19.7,"61,121","103,761","125,348",25,15,0.8843
2021/01/20-21:23,20.4,"64,080","107,707","129,708",25,16,0.9363
2021/01/20-21:24,21.2,"67,119","111,733","134,147",27,17,0.9649
2021/01/20-21:25,22.0,"70,237","115,838","138,666",28,18,0.9807
2021/01/20-21:26,22.6,"72,979","119,290","142,416",28,18,0.9807
2021/01/20-21:27,13.6,"40,228","75,371","93,814",13,10,0.4020
2021/01/20-21:28,14.4,"42,582","78,712","97,569",15,10,0.4020
2021/01/20-21:29,15.2,"45,016","82,133","101,404",17,12,0.6502
2021/01/20-21:30,16.0,"46,026","83,219","102,458",17,13,0.7512
2021/01/20-21:31,16.6,"48,262","86,252","105,825",18,14,0.8230
2021/01/20-21:32,14.5,"42,460","78,302","96,975",16,11,0.5083
2021/01/20-21:33,15.2,"44,878","81,691","100,770",17,11,0.5083
2021/01/20-21:34,16.0,"47,376","85,157","104,643",18,11,0.5083
2021/01/20-21:35,16.8,"49,951","88,702","108,595",21,13,0.7512
2021/01/20-21:36,17.2,"51,635","90,854","110,943",20,14,0.8230
2021/01/20-21:37,17.9,"54,326","94,515","115,010",22,14,0.8230
2021/01/20-21:38,18.7,"57,096","98,254","119,155",23,14,0.8230
2021/01/20-21:39,19.5,"59,961","102,106","123,422",25,15,0.8843
2021/01/20-21:40,20.3,"62,906","106,038","127,768",26,16,0.9363
2021/01/20-21:41,20.8,"65,097","108,783","130,744",27,17,0.9649
2021/01/20-21:42,18.6,"58,373","99,410","120,261",23,16,0.9363
2021/01/20-21:43,19.4,"61,229","103,252","124,517",25,16,0.9363
2021/01/20-21:44,20.2,"64,164","107,175","128,853",26,18,0.9807
2021/01/20-21:45,21.0,"67,179","111,176","133,269",28,16,0.9363
2021/01/20-21:46,21.7,"69,982","114,793","137,227",28,16,0.9363
2021/01/20-21:47,18.7,"59,294","100,417","121,304",24,13,0.7512
2021/01/20-21:48,19.5,"62,156","104,267","125,568",24,14,0.8230
2021/01/20-21:49,20.3,"65,099","108,196","129,911",26,14,0.8230
2021/01/20-21:50,21.1,"68,121","112,205","134,333",27,16,0.9363
2021/01/20-21:51,21.6,"70,534","115,258","137,656",27,17,0.9649
2021/01/20-21:52,21.9,"72,420","117,543","140,107",27,14,0.8230
2021/01/20-21:53,22.7,"75,605","121,715","144,693",28,15,0.8843
2021/01/20-21:54,23.5,"78,870","125,967","149,359",29,17,0.9649
2021/01/20-21:55,24.3,"82,214","130,298","154,104",30,17,0.9649
2021/01/20-21:56,24.8,"85,084","133,843","157,932",30,17,0.9649
2021/01/20-21:57,16.8,"57,688","96,100","115,787",15,9,0.2728
2021/01/20-21:58,17.6,"60,340","99,722","119,815",16,10,0.4020
2021/01/20-21:59,18.3,"63,071","103,422","123,921",18,11,0.5083
2021/01/20-22:00,19.1,"65,879","107,200","128,106",19,11,0.5083
2021/01/20-22:01,19.6,"68,044","109,936","131,082",19,12,0.6502
2021/01/20-22:02,14.6,"45,726","81,150","99,519",14,7,0.0901
2021/01/20-22:03,15.3,"48,145","84,521","103,290",15,7,0.0901
2021/01/20-22:04,16.1,"50,641","87,969","107,137",16,7,0.0901
2021/01/20-22:05,16.9,"53,322","91,924","111,691",19,10,0.4020
2021/01/20-22:06,17.4,"55,499","94,794","114,850",19,9,0.2728
2021/01/20-22:07,18.2,"58,204","98,451","118,907",21,12,0.6502
2021/01/20-22:08,19.0,"60,986","102,186","123,041",22,12,0.6502
2021/01/20-22:09,19.7,"63,845","105,997","127,251",24,14,0.8230
2021/01/20-22:10,20.5,"66,091","108,544","129,861",23,13,0.7512
2021/01/20-22:11,20.9,"68,190","111,145","132,673",24,13,0.7512
2021/01/20-22:12,17.1,"52,171","90,382","109,921",19,11,0.5083
2021/01/20-22:13,17.8,"54,797","93,943","113,873",21,11,0.5083
2021/01/20-22:14,18.6,"57,498","97,579","117,902",23,14,0.8230
2021/01/20-22:15,19.3,"60,275","101,291","122,005",24,15,0.8843
2021/01/20-22:16,20.1,"62,393","103,676","124,438",24,13,0.7512
2021/01/20-22:17,15.8,"44,333","79,787","98,042",18,10,0.4020
2021/01/20-22:18,16.5,"46,488","82,400","100,783",19,11,0.5083
2021/01/20-22:19,17.2,"48,952","85,747","104,500",20,11,0.5083
2021/01/20-22:20,18.0,"51,488","89,166","108,289",21,12,0.6502
2021/01/20-22:21,17.8,"51,890","89,412","108,470",20,12,0.6502
2021/01/20-22:22,18.3,"54,038","92,201","111,527",21,13,0.7512
2021/01/20-22:23,19.1,"56,684","95,729","115,426",21,13,0.7512
2021/01/20-22:24,19.8,"59,401","99,329","119,396",23,14,0.8230
2021/01/20-22:25,20.5,"62,189","103,001","123,438",23,14,0.8230
2021/01/20-22:26,21.1,"64,820","106,377","127,126",24,14,0.8230
2021/01/20-22:27,13.4,"35,989","68,040","84,803",12,10,0.4020
2021/01/20-22:28,14.2,"38,142","71,076","88,209",13,11,0.5083
2021/01/20-22:29,14.9,"40,074","73,431","90,677",14,11,0.5083
2021/01/20-22:30,15.6,"42,340","76,563","94,172",15,12,0.6502
2021/01/20-22:31,16.2,"44,676","79,764","97,737",16,13,0.7512
2021/01/20-22:32,13.8,"37,289","69,606","86,417",13,10,0.4020
2021/01/20-22:33,14.4,"39,471","72,654","89,829",14,10,0.4020
2021/01/20-22:34,15.1,"41,723","75,772","93,309",15,10,0.4020
2021/01/20-22:35,15.8,"44,045","78,960","96,860",17,12,0.6502
2021/01/20-22:36,16.0,"45,089","80,212","98,199",16,10,0.4020
2021/01/20-22:37,16.7,"47,516","83,521","101,879",18,12,0.6502
2021/01/20-22:38,17.4,"50,014","86,902","105,630",19,13,0.7512
2021/01/20-22:39,18.1,"52,583","90,354","109,452",20,12,0.6502
2021/01/20-22:40,18.8,"55,223","93,877","113,346",21,14,0.8230
2021/01/20-22:41,19.4,"57,642","97,007","116,773",22,14,0.8230
2021/01/20-22:42,17.0,"50,618","87,229","105,841",18,11,0.5083
2021/01/20-22:43,17.8,"53,164","90,659","109,641",20,11,0.5083
2021/01/20-22:44,18.5,"55,782","94,160","113,512",21,13,0.7512
2021/01/20-22:45,19.2,"58,471","97,732","117,454",22,14,0.8230
2021/01/20-22:46,19.3,"59,740","99,208","119,018",22,12,0.6502
2021/01/20-22:47,16.2,"48,669","84,346","102,565",17,10,0.4020
2021/01/20-22:48,16.9,"51,140","87,700","106,290",18,13,0.7512
2021/01/20-22:49,17.6,"53,683","91,125","110,086",20,12,0.6502
2021/01/20-22:50,18.3,"56,296","94,622","113,952",21,14,0.8230
2021/01/20-22:51,18.7,"58,011","97,109","116,827",21,12,0.6502
2021/01/20-22:52,19.1,"60,168","99,820","119,770",21,12,0.6502
2021/01/20-22:53,19.7,"62,517","102,522","122,557",22,12,0.6502
2021/01/20-22:54,20.4,"65,319","106,190","126,588",23,13,0.7512
2021/01/20-22:55,21.1,"66,688","107,513","127,828",22,12,0.6502
2021/01/20-22:56,21.6,"69,222","110,688","131,272",23,13,0.7512
2021/01/20-22:57,12.3,"35,755","66,365","82,397",9,5,0.0117
2021/01/20-22:58,13.0,"37,807","69,266","85,653",10,6,0.0384
2021/01/20-22:59,13.7,"39,928","72,236","88,979",12,7,0.0901
2021/01/20-23:00,14.4,"42,118","75,274","92,372",13,8,0.1730
2021/01/20-23:01,14.5,"43,003","76,332","93,503",12,7,0.0901
2021/01/20-23:02,11.6,"32,934","63,278","79,262",9,5,0.0117
2021/01/20-23:03,12.2,"34,939","66,132","82,471",11,6,0.0384
2021/01/20-23:04,12.9,"37,013","69,054","85,749",11,6,0.0384
2021/01/20-23:05,13.6,"39,155","72,044","89,095",14,8,0.1730
2021/01/20-23:06,13.9,"40,601","73,906","91,131",13,6,0.0384
2021/01/20-23:07,14.6,"42,845","76,998","94,579",15,8,0.1730
2021/01/20-23:08,15.3,"45,157","80,159","98,095",17,9,0.2728
2021/01/20-23:09,15.8,"47,087","82,389","100,388",17,9,0.2728
2021/01/20-23:10,16.5,"49,500","85,633","103,981",18,9,0.2728
2021/01/20-23:11,17.1,"51,834","88,712","107,372",19,10,0.4020
2021/01/20-23:12,14.0,"40,526","73,560","90,608",15,8,0.1730
2021/01/20-23:13,14.7,"42,756","76,621","94,018",17,8,0.1730
2021/01/20-23:14,15.3,"45,053","79,750","97,494",18,11,0.5083
2021/01/20-23:15,16.0,"47,417","82,945","101,038",19,10,0.4020
2021/01/20-23:16,16.2,"48,833","84,673","102,897",19,10,0.4020
2021/01/20-23:17,13.6,"38,840","71,356","88,186",15,10,0.4020
2021/01/20-23:18,14.2,"41,029","74,375","91,553",16,8,0.1730
2021/01/20-23:19,14.9,"42,992","76,709","93,979",17,9,0.2728
2021/01/20-23:20,15.6,"45,285","79,816","97,427",18,10,0.4020
2021/01/20-23:21,16.1,"47,498","82,756","100,672",19,9,0.2728
2021/01/20-23:22,16.4,"48,985","84,589","102,651",19,10,0.4020
2021/01/20-23:23,17.1,"51,449","87,883","106,293",20,11,0.5083
2021/01/20-23:24,17.8,"53,979","91,245","110,003",21,11,0.5083
2021/01/20-23:25,18.4,"56,576","94,673","113,780",22,12,0.6502
2021/01/20-23:26,19.0,"59,127","97,985","117,412",22,12,0.6502
2021/01/20-23:27,12.1,"35,413","65,753","81,607",10,6,0.0384
2021/01/20-23:28,12.8,"37,452","68,623","84,826",10,6,0.0384
2021/01/20-23:29,13.5,"39,557","71,560","88,111",12,7,0.0901
2021/01/20-23:30,14.1,"41,730","74,564","91,464",13,7,0.0901
2021/01/20-23:31,14.6,"43,395","76,748","93,865",13,7,0.0901
2021/01/20-23:32,11.9,"33,227","63,256","78,980",10,5,0.0117
2021/01/20-23:33,12.6,"35,259","66,136","82,216",11,5,0.0117
2021/01/20-23:34,13.2,"37,359","69,085","85,520",12,6,0.0384
2021/01/20-23:35,13.9,"39,528","72,102","88,892",14,6,0.0384
2021/01/20-23:36,13.9,"39,677","72,234","89,017",13,6,0.0384
2021/01/20-23:37,14.6,"41,913","75,318","92,457",15,8,0.1730
2021/01/20-23:38,15.0,"43,721","77,680","95,051",16,8,0.1730
2021/01/20-23:39,15.7,"46,069","80,877","98,604",17,9,0.2728
2021/01/20-23:40,16.4,"48,486","84,142","102,225",18,9,0.2728
2021/01/20-23:41,16.9,"50,680","87,011","105,377",18,9,0.2728
2021/01/20-23:42,14.5,"42,884","76,168","93,256",15,8,0.1730
2021/01/20-23:43,15.2,"45,178","79,311","96,755",16,8,0.1730
2021/01/20-23:44,15.9,"47,541","82,522","100,322",18,8,0.1730
2021/01/20-23:45,16.5,"49,972","85,801","103,957",19,9,0.2728
2021/01/20-23:46,17.2,"52,326","88,916","107,392",19,9,0.2728
2021/01/20-23:47,14.4,"42,437","75,721","92,810",16,7,0.0901
2021/01/20-23:48,15.1,"44,732","78,864","96,308",17,7,0.0901
2021/01/20-23:49,15.8,"47,094","82,075","99,875",18,8,0.1730
2021/01/20-23:50,16.4,"49,525","85,354","103,510",19,8,0.1730
2021/01/20-23:51,16.5,"50,362","86,261","104,445",18,7,0.0901
2021/01/20-23:52,16.8,"51,648","87,893","106,223",19,8,0.1730
2021/01/20-23:53,17.4,"54,181","91,274","109,960",19,8,0.1730
2021/01/20-23:54,18.1,"56,783","94,724","113,765",20,9,0.2728
2021/01/20-23:55,18.8,"59,453","98,242","117,639",21,10,0.4020
2021/01/20-23:56,19.3,"61,735","101,096","120,733",22,11,0.5083
2021/01/20-23:57,11.6,"32,975","62,762","78,383",9,4,0.0020
2021/01/20-23:58,12.3,"34,987","65,622","81,600",10,6,0.0384
2021/01/20-23:59,12.9,"37,068","68,551","84,884",12,6,0.0384
2021/01/21-00:00,13.6,"39,217","71,548","88,238",13,6,0.0384
2021/01/21-00:01,14.2,"40,937","73,535","90,272",13,8,0.1730
2021/01/21-00:02,12.4,"34,790","65,102","80,881",11,4,0.0020
2021/01/21-00:03,13.1,"36,961","68,426","84,753",12,5,0.0117
2021/01/21-00:04,13.7,"39,090","71,387","88,062",13,5,0.0117
2021/01/21-00:05,14.4,"41,287","74,415","91,438",15,6,0.0384
2021/01/21-00:06,14.8,"42,866","76,800","94,226",15,6,0.0384
2021/01/21-00:07,15.5,"45,168","79,934","97,708",17,7,0.0901
2021/01/21-00:08,16.1,"47,538","83,135","101,257",18,7,0.0901
2021/01/21-00:09,16.8,"49,975","86,403","104,874",19,9,0.2728
2021/01/21-00:10,17.5,"52,479","89,738","108,557",20,9,0.2728
2021/01/21-00:11,18.0,"54,723","92,640","111,735",20,9,0.2728
2021/01/21-00:12,15.3,"46,262","81,177","99,077",16,8,0.1730
2021/01/21-00:13,16.0,"48,618","84,364","102,613",18,9,0.2728
2021/01/21-00:14,16.7,"51,041","87,618","106,215",19,9,0.2728
2021/01/21-00:15,17.3,"53,531","90,939","109,884",21,10,0.4020
2021/01/21-00:16,17.2,"54,029","91,316","110,211",19,7,0.0901
2021/01/21-00:17,15.4,"48,182","83,183","101,119",16,5,0.0117
2021/01/21-00:18,16.1,"50,544","86,377","104,662",17,8,0.1730
2021/01/21-00:19,16.7,"52,974","89,638","108,271",18,8,0.1730
2021/01/21-00:20,17.4,"55,471","92,965","111,947",19,8,0.1730
2021/01/21-00:21,17.8,"57,597","95,663","114,884",20,9,0.2728
2021/01/21-00:22,18.0,"58,809","97,099","116,415",20,10,0.4020
2021/01/21-00:23,18.3,"60,460","99,115","118,583",20,8,0.1730
2021/01/21-00:24,19.0,"63,118","102,603","122,420",21,10,0.4020
2021/01/21-00:25,19.7,"65,842","106,159","126,324",21,10,0.4020
2021/01/21-00:26,20.3,"68,519","109,598","130,083",22,10,0.4020
2021/01/21-00:27,14.1,"46,474","80,073","97,421",12,7,0.0901
